date,time,home_team,away_team,score,match_url,Expected_goals_(xG)_home,Expected_goals_(xG)_away,Ball_possession_home,Ball_possession_away,Total_shots_home,Total_shots_away,Shots_on_target_home,Shots_on_target_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Red_cards_home,Red_cards_away,Shots_off_target_home,Shots_off_target_away,Blocked_shots_home,Blocked_shots_away,Offsides_home,Offsides_away,Fouls_home,Fouls_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Yellow_cards_home,Yellow_cards_away,Free_kicks_home,Free_kicks_away,Throw_ins_home,Throw_ins_away,Big_chances_home,Big_chances_away,Shots_inside_the_box_home,Shots_inside_the_box_away,Shots_outside_the_box_home,Shots_outside_the_box_away,Hit_the_woodwork_home,Hit_the_woodwork_away,Touches_in_opposition_box_home,Touches_in_opposition_box_away,Passes_in_final_third_home,Passes_in_final_third_away,Crosses_home,Crosses_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,xG_on_target_(xGOT)_home,xG_on_target_(xGOT)_away,Accurate_through_passes_home,Accurate_through_passes_away,Long_passes_home,Long_passes_away,Expected_assists_(xA)_home,Expected_assists_(xA)_away,Duels_won_home,Duels_won_away,Errors_leading_to_shot_home,Errors_leading_to_shot_away,Errors_leading_to_goal_home,Errors_leading_to_goal_away,xGOT_faced_home,xGOT_faced_away,Goals_prevented_home,Goals_prevented_away,Headed_goals_home,Headed_goals_away
09.11.2022,01:30,Napoli,Empoli,2:0,https://www.flashscore.co.uk/match/football/IuqXJ3Ac/#/match-summary,,,75%,25%,18.0,6.0,4.0,1.0,5.0,0.0,"89%,(609/683)","69%,(162/235)",0.0,1.0,8.0,4.0,6.0,1.0,0.0,1.0,12.0,16.0,1.0,2.0,1.0,6.0,16.0,12.0,27.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.04.2023,02:45,Napoli,AC Milan,0:4,https://www.flashscore.co.uk/match/football/8MgoA20F/#/match-summary,1.34,2.26,61%,39%,20.0,14.0,4.0,8.0,10.0,4.0,"87%,(496/567)","78%,(293/376)",,,7.0,2.0,9.0,4.0,0.0,1.0,11.0,9.0,4.0,4.0,1.0,2.0,10.0,11.0,21.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.02.2023,03:45,AC Milan,Atalanta,2:0,https://www.flashscore.co.uk/match/football/OCU6Xycm/#/match-summary,1.95,0.12,48%,52%,13.0,3.0,3.0,0.0,4.0,3.0,"82%,(398/485)","80%,(428/535)",,,7.0,1.0,3.0,2.0,1.0,1.0,11.0,11.0,0.0,2.0,3.0,2.0,16.0,20.0,17.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.08.2022,02:45,Monza,Torino,1:2,https://www.flashscore.co.uk/match/football/rT3bu2Ji/#/match-summary,,,54%,46%,15.0,13.0,4.0,6.0,2.0,7.0,"81%,(364/449)","81%,(306/378)",,,7.0,3.0,4.0,4.0,1.0,5.0,6.0,17.0,4.0,3.0,1.0,2.0,22.0,7.0,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.04.2023,00:00,AC Milan,Lecce,2:0,https://www.flashscore.co.uk/match/football/8Im3Gbvn/#/match-summary,0.97,1.21,68%,32%,8.0,9.0,5.0,4.0,4.0,2.0,"84%,(535/636)","68%,(196/287)",,,2.0,4.0,1.0,1.0,3.0,0.0,6.0,10.0,4.0,3.0,1.0,0.0,9.0,9.0,22.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.03.2023,03:45,Juventus,Torino,4:2,https://www.flashscore.co.uk/match/football/QykWwvKJ/#/match-summary,1.64,0.83,42%,58%,13.0,8.0,6.0,3.0,3.0,7.0,"81%,(324/402)","87%,(491/565)",,,6.0,5.0,1.0,0.0,0.0,1.0,5.0,13.0,1.0,2.0,0.0,2.0,19.0,8.0,17.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.04.2023,23:00,Salernitana,Inter,1:1,https://www.flashscore.co.uk/match/football/ITOP6lBK/#/match-summary,1.16,3.09,44%,56%,11.0,25.0,3.0,11.0,2.0,8.0,"82%,(341/416)","84%,(451/537)",,,7.0,8.0,1.0,6.0,3.0,1.0,14.0,10.0,10.0,2.0,2.0,2.0,11.0,17.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.08.2022,02:45,Inter,Cremonese,3:1,https://www.flashscore.co.uk/match/football/n3TEfYOe/#/match-summary,,,53%,47%,18.0,11.0,7.0,4.0,6.0,6.0,"87%,(399/459)","82%,(329/401)",,,7.0,4.0,4.0,3.0,2.0,2.0,6.0,14.0,3.0,4.0,0.0,3.0,16.0,9.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.2023,01:00,Sampdoria,Napoli,0:2,https://www.flashscore.co.uk/match/football/SCT8x9Mg/#/match-summary,,,34%,66%,9.0,24.0,2.0,8.0,2.0,5.0,"75%,(246/330)","92%,(608/664)",1.0,0.0,4.0,10.0,3.0,6.0,0.0,4.0,15.0,12.0,6.0,2.0,3.0,2.0,16.0,13.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.10.2022,00:00,Torino,Juventus,0:1,https://www.flashscore.co.uk/match/football/OK81uHyr/#/match-summary,,,53%,47%,15.0,14.0,2.0,8.0,3.0,6.0,"84%,(400/477)","80%,(336/419)",,,7.0,4.0,6.0,2.0,0.0,0.0,11.0,8.0,7.0,2.0,2.0,0.0,10.0,14.0,19.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.10.2022,00:00,Atalanta,Lazio,0:2,https://www.flashscore.co.uk/match/football/2B75vyil/#/match-summary,,,47%,53%,7.0,12.0,0.0,5.0,5.0,8.0,"83%,(399/481)","87%,(489/562)",1.0,0.0,4.0,5.0,3.0,2.0,1.0,0.0,15.0,9.0,3.0,0.0,4.0,2.0,9.0,16.0,23.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.01.2023,03:45,Empoli,Sampdoria,1:0,https://www.flashscore.co.uk/match/football/W4QPYQLI/#/match-summary,,,50%,50%,16.0,16.0,5.0,7.0,3.0,3.0,"84%,(356/424)","80%,(329/411)",,,7.0,5.0,4.0,4.0,2.0,0.0,15.0,16.0,7.0,4.0,5.0,6.0,16.0,17.0,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.08.2022,00:30,Sassuolo,AC Milan,0:0,https://www.flashscore.co.uk/match/football/n1xwamGs/#/match-summary,,,38%,62%,8.0,10.0,3.0,2.0,3.0,8.0,"72%,(192/267)","80%,(360/450)",,,3.0,5.0,2.0,3.0,3.0,1.0,14.0,13.0,2.0,3.0,5.0,2.0,17.0,25.0,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.10.2022,21:00,Monza,Spezia,2:0,https://www.flashscore.co.uk/match/football/tKPaRTe2/#/match-summary,,,48%,52%,7.0,9.0,4.0,1.0,3.0,6.0,"77%,(317/411)","82%,(359/437)",,,2.0,4.0,1.0,4.0,3.0,4.0,10.0,20.0,1.0,2.0,3.0,2.0,25.0,13.0,21.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.05.2023,02:45,Juventus,AC Milan,0:1,https://www.flashscore.co.uk/match/football/nwnbIuBP/#/match-summary,0.97,0.52,48%,52%,16.0,9.0,3.0,3.0,4.0,5.0,"84%,(359/425)","83%,(387/466)",,,6.0,4.0,7.0,2.0,0.0,1.0,12.0,10.0,2.0,3.0,1.0,2.0,11.0,12.0,16.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.10.2022,02:45,Bologna,Sampdoria,1:1,https://www.flashscore.co.uk/match/football/E59JobsH/#/match-summary,,,51%,49%,10.0,9.0,3.0,3.0,2.0,5.0,"77%,(298/387)","73%,(278/380)",,,4.0,3.0,3.0,3.0,5.0,1.0,17.0,21.0,2.0,2.0,2.0,3.0,28.0,30.0,28.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.08.2022,00:30,AC Milan,Udinese,4:2,https://www.flashscore.co.uk/match/football/4x5ftr4o/#/match-summary,,,65%,35%,14.0,9.0,5.0,4.0,5.0,1.0,"86%,(430/501)","81%,(278/344)",,,7.0,4.0,2.0,1.0,0.0,1.0,16.0,13.0,2.0,1.0,1.0,4.0,12.0,17.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2023,02:45,Inter,Monza,0:1,https://www.flashscore.co.uk/match/football/8KI9d4mD/#/match-summary,2.09,0.73,57%,43%,25.0,7.0,6.0,2.0,5.0,2.0,"87%,(452/518)","80%,(337/421)",,,11.0,3.0,8.0,2.0,1.0,1.0,13.0,4.0,1.0,6.0,2.0,2.0,8.0,16.0,19.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.03.2023,22:00,Fiorentina,Lecce,1:0,https://www.flashscore.co.uk/match/football/xIa4xOvp/#/match-summary,1.38,0.55,59%,41%,18.0,8.0,3.0,2.0,1.0,3.0,"83%,(383/464)","70%,(220/315)",,,10.0,2.0,5.0,4.0,2.0,2.0,14.0,21.0,2.0,2.0,1.0,3.0,22.0,17.0,39.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.04.2023,21:00,Napoli,Salernitana,1:1,https://www.flashscore.co.uk/match/football/M3MqTyOi/#/match-summary,1.59,0.3,73%,27%,24.0,5.0,8.0,2.0,10.0,0.0,"89%,(609/684)","70%,(184/263)",,,9.0,3.0,7.0,0.0,1.0,1.0,13.0,11.0,1.0,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.03.2023,03:45,Fiorentina,AC Milan,2:1,https://www.flashscore.co.uk/match/football/6eMNTgdC/#/match-summary,2.28,0.98,48%,52%,16.0,8.0,8.0,6.0,11.0,5.0,"80%,(281/351)","82%,(325/396)",,,6.0,2.0,2.0,0.0,0.0,1.0,12.0,17.0,5.0,6.0,3.0,3.0,16.0,12.0,20.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.03.2023,03:45,Inter,Juventus,0:1,https://www.flashscore.co.uk/match/football/6i48yrfj/#/match-summary,1.36,0.72,69%,31%,18.0,7.0,3.0,3.0,6.0,4.0,"88%,(546/620)","76%,(205/270)",1.0,1.0,7.0,2.0,8.0,2.0,0.0,1.0,6.0,18.0,2.0,3.0,3.0,4.0,19.0,6.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.10.2022,00:00,Cremonese,Napoli,1:4,https://www.flashscore.co.uk/match/football/f3NmUVBq/#/match-summary,,,30%,70%,12.0,21.0,1.0,10.0,5.0,2.0,"72%,(184/255)","89%,(555/623)",,,7.0,9.0,4.0,2.0,4.0,1.0,18.0,6.0,6.0,0.0,2.0,0.0,7.0,21.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.11.2022,03:45,Monza,Bologna,1:2,https://www.flashscore.co.uk/match/football/W2XrBZRP/#/match-summary,,,55%,45%,9.0,10.0,3.0,5.0,4.0,5.0,"86%,(439/511)","83%,(346/419)",,,4.0,5.0,2.0,0.0,2.0,0.0,13.0,18.0,3.0,2.0,4.0,2.0,16.0,17.0,26.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.04.2023,21:00,Monza,Fiorentina,3:2,https://www.flashscore.co.uk/match/football/2um7FIgh/#/match-summary,1.62,1.48,45%,55%,13.0,10.0,5.0,5.0,5.0,3.0,"79%,(262/330)","83%,(334/403)",,,5.0,3.0,3.0,2.0,0.0,0.0,18.0,15.0,3.0,2.0,3.0,3.0,14.0,17.0,23.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.02.2023,22:00,Sampdoria,Bologna,1:2,https://www.flashscore.co.uk/match/football/0zFcPv5Q/#/match-summary,2.49,0.85,40%,60%,9.0,12.0,4.0,5.0,1.0,8.0,"76%,(280/370)","83%,(450/540)",,,3.0,3.0,2.0,4.0,0.0,2.0,13.0,13.0,3.0,3.0,3.0,1.0,13.0,13.0,26.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.10.2022,18:30,Lazio,Spezia,4:0,https://www.flashscore.co.uk/match/football/8ni6jMSo/#/match-summary,,,61%,39%,13.0,14.0,6.0,2.0,3.0,6.0,"89%,(515/576)","80%,(287/357)",,,5.0,6.0,2.0,6.0,2.0,6.0,3.0,14.0,2.0,2.0,0.0,2.0,27.0,9.0,21.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.02.2023,01:30,Verona,Fiorentina,0:3,https://www.flashscore.co.uk/match/football/CY0lFfsJ/#/match-summary,1.17,1.49,47%,53%,12.0,16.0,3.0,7.0,4.0,2.0,"69%,(258/376)","71%,(315/441)",,,6.0,4.0,3.0,5.0,4.0,0.0,15.0,11.0,4.0,3.0,3.0,3.0,10.0,19.0,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.05.2023,21:00,Spezia,Torino,0:4,https://www.flashscore.co.uk/match/football/IRPtAHI5/#/match-summary,0.81,1.01,49%,51%,8.0,11.0,1.0,4.0,5.0,2.0,"74%,(238/322)","72%,(252/350)",,,4.0,3.0,3.0,4.0,4.0,1.0,14.0,13.0,1.0,1.0,2.0,2.0,15.0,19.0,32.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.05.2023,00:00,Fiorentina,Sampdoria,5:0,https://www.flashscore.co.uk/match/football/hlrW9ENT/#/match-summary,1.74,0.28,67%,33%,23.0,4.0,10.0,1.0,11.0,0.0,"87%,(473/544)","75%,(207/276)",,,7.0,2.0,6.0,1.0,5.0,0.0,14.0,9.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.09.2022,21:00,Fiorentina,Juventus,1:1,https://www.flashscore.co.uk/match/football/ny7sdo00/#/match-summary,,,60%,40%,17.0,4.0,5.0,1.0,10.0,2.0,"91%,(435/479)","85%,(290/341)",,,6.0,2.0,6.0,1.0,0.0,1.0,13.0,12.0,0.0,4.0,1.0,3.0,17.0,18.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.09.2022,21:00,Sassuolo,Udinese,1:3,https://www.flashscore.co.uk/match/football/SEjbNNba/#/match-summary,,,32%,68%,5.0,17.0,2.0,4.0,5.0,6.0,"76%,(176/232)","91%,(499/549)",1.0,0.0,1.0,9.0,2.0,4.0,0.0,4.0,7.0,15.0,1.0,1.0,1.0,3.0,23.0,8.0,21.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.03.2023,22:00,Torino,Napoli,0:4,https://www.flashscore.co.uk/match/football/lCwCe3oM/#/match-summary,1.25,2.63,48%,52%,12.0,12.0,2.0,6.0,5.0,4.0,"83%,(341/413)","85%,(388/459)",,,9.0,5.0,1.0,1.0,4.0,1.0,14.0,14.0,2.0,2.0,1.0,1.0,15.0,17.0,21.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.08.2022,00:30,Verona,Atalanta,0:1,https://www.flashscore.co.uk/match/football/4KFSryQq/#/match-summary,,,49%,51%,14.0,15.0,2.0,7.0,7.0,6.0,"72%,(267/372)","72%,(273/379)",,,10.0,5.0,2.0,3.0,2.0,0.0,15.0,7.0,6.0,2.0,3.0,3.0,7.0,17.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.10.2022,21:00,Empoli,Monza,1:0,https://www.flashscore.co.uk/match/football/rmYSQHMl/#/match-summary,,,36%,64%,11.0,16.0,5.0,4.0,2.0,9.0,"75%,(233/311)","87%,(472/543)",0.0,1.0,5.0,7.0,1.0,5.0,1.0,1.0,17.0,14.0,4.0,4.0,5.0,3.0,15.0,18.0,21.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.11.2022,01:30,Verona,Juventus,0:1,https://www.flashscore.co.uk/match/football/61FE1MfT/#/match-summary,,,43%,57%,15.0,11.0,2.0,3.0,5.0,4.0,"77%,(244/318)","80%,(351/437)",0.0,1.0,10.0,8.0,3.0,0.0,1.0,0.0,14.0,13.0,2.0,2.0,3.0,2.0,13.0,14.0,17.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2023,00:00,Spezia,AC Milan,2:0,https://www.flashscore.co.uk/match/football/pvBPp1kf/#/match-summary,1.9,1.04,41%,59%,14.0,14.0,4.0,3.0,6.0,9.0,"70%,(188/269)","76%,(300/395)",,,6.0,6.0,4.0,5.0,1.0,2.0,15.0,11.0,3.0,2.0,1.0,1.0,13.0,17.0,26.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.02.2023,03:45,Sassuolo,Napoli,0:2,https://www.flashscore.co.uk/match/football/2q1PKbDs/#/match-summary,0.76,1.84,40%,60%,11.0,15.0,2.0,4.0,1.0,3.0,"83%,(344/416)","88%,(561/638)",,,6.0,8.0,3.0,3.0,2.0,2.0,12.0,10.0,2.0,2.0,2.0,2.0,18.0,20.0,18.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03.2023,22:00,Empoli,Udinese,0:1,https://www.flashscore.co.uk/match/football/Y9bZO4Ap/#/match-summary,1.32,1.56,62%,38%,17.0,14.0,3.0,4.0,11.0,5.0,"85%,(383/451)","80%,(225/282)",,,8.0,6.0,6.0,4.0,0.0,2.0,12.0,13.0,3.0,3.0,2.0,4.0,15.0,12.0,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.11.2022,01:30,Sassuolo,AS Roma,1:1,https://www.flashscore.co.uk/match/football/zHwxJNP3/#/match-summary,,,46%,54%,14.0,10.0,6.0,4.0,3.0,2.0,"83%,(308/371)","87%,(375/431)",,,6.0,4.0,2.0,2.0,0.0,5.0,11.0,11.0,3.0,5.0,5.0,3.0,18.0,14.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.09.2022,00:00,Verona,Sampdoria,2:1,https://www.flashscore.co.uk/match/football/QR5oe5F6/#/match-summary,,,50%,50%,17.0,11.0,9.0,3.0,7.0,2.0,"66%,(231/350)","66%,(241/365)",,,3.0,5.0,5.0,3.0,4.0,2.0,16.0,11.0,2.0,7.0,2.0,2.0,13.0,19.0,17.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.10.2022,02:45,Empoli,AC Milan,1:3,https://www.flashscore.co.uk/match/football/d8NmYvDH/#/match-summary,,,43%,57%,16.0,19.0,4.0,6.0,3.0,7.0,"72%,(201/279)","79%,(298/377)",,,5.0,6.0,7.0,7.0,2.0,3.0,15.0,10.0,3.0,3.0,4.0,2.0,13.0,17.0,16.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.05.2023,03:00,AC Milan,Cremonese,1:1,https://www.flashscore.co.uk/match/football/WYuSuF7c/#/match-summary,1.65,1.0,74%,26%,18.0,6.0,5.0,2.0,10.0,0.0,"86%,(587/683)","65%,(156/240)",0.0,1.0,9.0,4.0,4.0,0.0,2.0,4.0,12.0,12.0,1.0,4.0,0.0,3.0,17.0,14.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.05.2023,18:30,Verona,Empoli,1:1,https://www.flashscore.co.uk/match/football/MqSJfxJI/#/match-summary,1.03,1.56,38%,62%,13.0,13.0,4.0,3.0,3.0,3.0,"68%,(207/304)","77%,(378/491)",,,7.0,8.0,2.0,2.0,3.0,1.0,14.0,10.0,2.0,3.0,4.0,0.0,12.0,17.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.08.2022,02:45,Sassuolo,Lecce,1:0,https://www.flashscore.co.uk/match/football/YVypiaI3/#/match-summary,,,59%,41%,12.0,7.0,3.0,1.0,5.0,4.0,"86%,(439/509)","84%,(279/334)",,,4.0,4.0,5.0,2.0,0.0,4.0,14.0,12.0,1.0,2.0,5.0,1.0,16.0,14.0,29.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.10.2022,00:30,Cremonese,Sampdoria,0:1,https://www.flashscore.co.uk/match/football/bw1ExFL0/#/match-summary,,,52%,48%,21.0,8.0,4.0,4.0,5.0,1.0,"76%,(289/381)","74%,(274/368)",,,11.0,3.0,6.0,1.0,4.0,2.0,16.0,15.0,3.0,4.0,3.0,4.0,16.0,20.0,29.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.01.2023,01:30,Bologna,Spezia,2:0,https://www.flashscore.co.uk/match/football/OdxzqW0N/#/match-summary,,,58%,42%,18.0,6.0,6.0,4.0,5.0,5.0,"81%,(450/556)","73%,(293/401)",,,7.0,0.0,5.0,2.0,4.0,2.0,8.0,16.0,4.0,4.0,2.0,2.0,25.0,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.04.2023,18:30,Empoli,Inter,0:3,https://www.flashscore.co.uk/match/football/dvKpbHOH/#/match-summary,0.94,1.17,39%,61%,11.0,16.0,3.0,4.0,5.0,4.0,"85%,(324/380)","90%,(544/604)",,,4.0,9.0,4.0,3.0,0.0,1.0,6.0,13.0,1.0,3.0,1.0,1.0,14.0,6.0,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.01.2023,22:00,Udinese,Bologna,1:2,https://www.flashscore.co.uk/match/football/EsBgl6L5/#/match-summary,,,51%,49%,20.0,15.0,4.0,2.0,6.0,4.0,"78%,(297/379)","74%,(270/365)",,,9.0,9.0,7.0,4.0,3.0,3.0,10.0,17.0,0.0,3.0,1.0,3.0,20.0,12.0,21.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.02.2023,03:45,Sassuolo,Atalanta,1:0,https://www.flashscore.co.uk/match/football/rLXsCUU9/#/match-summary,,,54%,46%,18.0,7.0,8.0,2.0,2.0,7.0,"86%,(455/528)","83%,(363/440)",0.0,2.0,4.0,4.0,6.0,1.0,0.0,2.0,12.0,13.0,2.0,7.0,5.0,1.0,15.0,12.0,18.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.06.2023,02:30,Sassuolo,Fiorentina,1:3,https://www.flashscore.co.uk/match/football/WUkGOGXb/#/match-summary,1.16,1.42,51%,49%,5.0,15.0,2.0,7.0,2.0,4.0,"86%,(376/439)","90%,(363/403)",2.0,0.0,1.0,5.0,2.0,3.0,4.0,5.0,7.0,15.0,4.0,1.0,4.0,4.0,20.0,11.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.03.2023,19:30,Lecce,Torino,0:2,https://www.flashscore.co.uk/match/football/v7kPoSHc/#/match-summary,0.55,0.07,55%,45%,13.0,4.0,1.0,2.0,9.0,1.0,"78%,(334/428)","73%,(265/363)",,,5.0,2.0,7.0,0.0,2.0,1.0,16.0,17.0,0.0,1.0,3.0,3.0,18.0,18.0,29.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.04.2023,00:00,Inter,Fiorentina,0:1,https://www.flashscore.co.uk/match/football/K0Hfmug2/#/match-summary,3.05,1.25,59%,41%,16.0,19.0,3.0,3.0,10.0,8.0,"83%,(385/465)","76%,(254/335)",,,7.0,9.0,6.0,7.0,4.0,0.0,8.0,7.0,2.0,3.0,2.0,3.0,7.0,12.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.2023,01:00,Juventus,Udinese,1:0,https://www.flashscore.co.uk/match/football/6aztZZF1/#/match-summary,,,50%,50%,14.0,11.0,4.0,3.0,6.0,4.0,"85%,(391/459)","87%,(392/452)",,,7.0,3.0,3.0,5.0,3.0,0.0,16.0,13.0,3.0,3.0,1.0,2.0,13.0,18.0,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.09.2022,00:00,AS Roma,Atalanta,0:1,https://www.flashscore.co.uk/match/football/zLDPwqqt/#/match-summary,,,56%,44%,21.0,4.0,5.0,1.0,5.0,1.0,"86%,(401/466)","79%,(280/356)",,,12.0,1.0,4.0,2.0,1.0,0.0,9.0,19.0,0.0,5.0,0.0,7.0,19.0,10.0,26.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.01.2023,03:45,Lecce,Salernitana,1:2,https://www.flashscore.co.uk/match/football/jq0c0XVc/#/match-summary,,,60%,40%,15.0,10.0,5.0,6.0,4.0,4.0,"81%,(432/533)","69%,(248/359)",,,8.0,3.0,2.0,1.0,2.0,2.0,14.0,11.0,4.0,4.0,2.0,4.0,12.0,15.0,18.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.2023,02:45,Fiorentina,Atalanta,1:1,https://www.flashscore.co.uk/match/football/UTJ5cpY6/#/match-summary,2.31,0.59,63%,37%,18.0,6.0,7.0,1.0,5.0,1.0,"82%,(400/488)","67%,(199/297)",,,6.0,5.0,5.0,0.0,0.0,1.0,8.0,20.0,0.0,6.0,1.0,3.0,20.0,8.0,20.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.05.2023,03:00,Lazio,Sassuolo,2:0,https://www.flashscore.co.uk/match/football/IVyOtehi/#/match-summary,2.2,1.0,49%,51%,13.0,13.0,5.0,2.0,1.0,2.0,"87%,(447/514)","86%,(455/529)",,,6.0,6.0,2.0,5.0,2.0,1.0,13.0,13.0,2.0,3.0,3.0,5.0,14.0,14.0,16.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.10.2022,21:00,Sassuolo,Inter,1:2,https://www.flashscore.co.uk/match/football/jkglYaUE/#/match-summary,,,52%,48%,15.0,16.0,3.0,4.0,6.0,5.0,"85%,(422/496)","86%,(389/452)",,,5.0,9.0,7.0,3.0,0.0,1.0,14.0,17.0,2.0,2.0,3.0,2.0,25.0,22.0,19.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.11.2022,03:45,Fiorentina,Salernitana,2:1,https://www.flashscore.co.uk/match/football/SAGA22uN/#/match-summary,,,58%,42%,18.0,4.0,7.0,1.0,4.0,3.0,"86%,(484/564)","76%,(299/395)",,,9.0,1.0,2.0,2.0,4.0,3.0,10.0,11.0,0.0,5.0,0.0,1.0,14.0,13.0,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
